Degree,Strength,Clustering Coefficient,Betweenness Centrality,Eigenvector Centrality,PageRank,Average Path Length,Maximum Path Length
4,6129.0,0.66666667,0.00005223,0.00155623,0.00012016,3.95163074,11
40,128715.5,0.72307692,0.00004909,0.04854036,0.00090931,3.41708126,11
3,268.0,0.33333333,0.00018349,0.00001257,0.00010670,5.10005528,13
2,952.0,0.00000000,0.00000025,0.00004920,0.00009310,5.04339414,13
6,6902.0,0.86666667,0.00000238,0.01467004,0.00010956,3.55776672,11
4,840.0,0.33333333,0.00009569,0.00029565,0.00013851,4.20315091,10
5,4595.0,0.50000000,0.00116975,0.00466588,0.00016392,3.62576009,11
4,545.0,1.00000000,0.00000000,0.00079013,0.00006734,4.44499724,12
3,2190.0,1.00000000,0.00000000,0.00268535,0.00007214,4.03952460,11
12,11520.0,0.57575758,0.00002722,0.00998172,0.00015901,3.62216694,11
3,48.0,0.33333333,0.00082461,0.00000054,0.00016164,5.73576562,11
3,6462.0,1.00000000,0.00000000,0.00106107,0.00013001,4.09646213,12
4,47.0,0.66666667,0.00027624,0.00001844,0.00008406,5.07407407,11
2,1150.0,0.00000000,0.00010288,0.00040272,0.00008530,4.20591487,12
2,2356.0,1.00000000,0.00000000,0.00094222,0.00007301,4.00442233,11
2,587.0,0.00000000,0.00001776,0.00004959,0.00008146,4.99530127,13
1,960.0,0.00000000,0.00000000,0.00182051,0.00004876,3.73079049,11
2,1450.0,1.00000000,0.00000000,0.00096770,0.00006151,4.09784411,12
2,1675.0,1.00000000,0.00000000,0.00301219,0.00005389,4.11083472,12
1,28.5,0.00000000,0.00000000,0.00000222,0.00007459,5.67910448,13
5,16944.5,0.40000000,0.00005202,0.00046225,0.00036586,4.48341625,13
4,4949.0,0.50000000,0.00000023,0.00044575,0.00015371,4.27833057,12
4,95.0,0.33333333,0.00055302,0.00000434,0.00021635,5.28275290,10
2,45.0,0.00000000,0.00027640,0.00002583,0.00009681,4.89469320,13
2,63.0,1.00000000,0.00000000,0.00008989,0.00006830,4.46406855,10
3,1970.0,1.00000000,0.00000000,0.00071652,0.00010607,4.10641238,12
1,264.0,0.00000000,0.00000000,0.00093913,0.00004323,4.38197899,12
6,2445.0,0.33333333,0.00243116,0.00028424,0.00026613,4.32006633,10
33,36230.5,0.33522727,0.00493766,0.03216932,0.00085392,3.23825318,10
2,158.0,1.00000000,0.00000000,0.00193959,0.00007402,3.98037590,12
10,22547.0,0.35555556,0.00141241,0.00318469,0.00032160,3.76920951,11
1,247.0,0.00000000,0.00000000,0.00002175,0.00009395,5.18407960,13
16,31843.0,0.76666667,0.00003679,0.01803795,0.00023766,3.70563847,12
116,194081.0,0.20134933,0.01495763,0.10727655,0.00318641,2.98120509,11
4,705.0,0.16666667,0.00058618,0.00000346,0.00017806,5.89386401,14
6,5810.5,0.86666667,0.00000430,0.00938467,0.00009276,3.68380321,12
2,32.0,0.00000000,0.00000066,0.00000108,0.00010297,5.73687120,11
3,24643.5,1.00000000,0.00000000,0.00080331,0.00026822,4.11663903,11
2,266.0,1.00000000,0.00000000,0.00022642,0.00005314,4.24682145,11
2,38.0,0.00000000,0.00000008,0.00000672,0.00006305,5.42592593,12
2,2618.0,1.00000000,0.00000000,0.00007607,0.00009780,4.56440022,11
1,2002.0,0.00000000,0.00000000,0.00111113,0.00006653,4.12962963,12
3,342.0,1.00000000,0.00000000,0.00001437,0.00005934,5.18242123,11
2,5.0,0.00000000,0.00075647,0.00000396,0.00009547,5.34798231,12
1,228.0,0.00000000,0.00000000,0.00138299,0.00004330,4.04615810,12
2,3486.0,1.00000000,0.00000000,0.00224523,0.00006931,3.77584301,11
2,2019.0,1.00000000,0.00000000,0.00022010,0.00008733,4.38308458,11
3,2085.0,1.00000000,0.00000000,0.00102652,0.00008959,4.11083472,11
3,847.0,0.66666667,0.00000008,0.00086077,0.00006230,4.11967938,11
2,3318.0,1.00000000,0.00000000,0.00087457,0.00009182,4.12133776,11
3,4172.0,1.00000000,0.00000000,0.00083639,0.00015609,4.11967938,11
4,952.0,0.66666667,0.00000015,0.00085141,0.00006810,4.11940299,11
2,1639.0,1.00000000,0.00000000,0.00112573,0.00006530,4.11415146,11
1,1015.0,0.00000000,0.00000000,0.00001894,0.00007196,5.10917634,12
2,1071.0,1.00000000,0.00000000,0.00020577,0.00008215,4.38308458,11
1,1869.0,0.00000000,0.00000000,0.00077509,0.00007024,4.12161415,11
2,1925.0,1.00000000,0.00000000,0.00055230,0.00007292,4.31343284,11
1,570.0,0.00000000,0.00000000,0.00182051,0.00004580,3.73079049,11
18,24534.0,0.66666667,0.00005086,0.03015418,0.00038790,3.52459923,11
5,11774.0,0.60000000,0.00000628,0.00290547,0.00015284,3.77307905,11
1,576.0,0.00000000,0.00000000,0.00092595,0.00004746,4.14289663,12
2,2324.0,1.00000000,0.00000000,0.00203542,0.00006076,4.14151465,12
3,132.0,1.00000000,0.00000000,0.00047402,0.00005292,4.41017137,11
6,6608.0,0.53333333,0.00039977,0.00185557,0.00019499,4.07075732,11
1,336.0,0.00000000,0.00000000,0.00092595,0.00004496,4.14289663,12
17,30899.0,0.72058824,0.00001219,0.01835030,0.00024814,3.68905473,12
4,311.5,0.50000000,0.00037134,0.00000115,0.00019725,5.72415699,11
3,47.0,0.66666667,0.00000068,0.00001018,0.00009573,5.09867330,12
2,240.0,1.00000000,0.00000000,0.00043018,0.00005435,4.27888336,12
7,911.0,0.23809524,0.00248605,0.00003393,0.00042617,4.88446656,12
26,80974.5,0.80923077,0.00009747,0.03373222,0.00056948,3.55583195,12
1,208.0,0.00000000,0.00000000,0.00003154,0.00008168,4.95826423,13
2,138.0,1.00000000,0.00000000,0.00000062,0.00011960,5.88363737,13
2,114.0,0.00000000,0.00022462,0.00000351,0.00010305,5.33139856,11
1,27.0,0.00000000,0.00000000,0.00000006,0.00004726,6.89331122,15
1,180.0,0.00000000,0.00000000,0.00109878,0.00004304,4.39883914,12
1,776.0,0.00000000,0.00000000,0.00093742,0.00005160,4.09867330,12
2,1666.0,1.00000000,0.00000000,0.00004732,0.00009568,5.06965174,12
4,960.0,0.50000000,0.00000810,0.00022770,0.00006752,4.56854616,12
3,680.0,1.00000000,0.00000000,0.00206814,0.00004872,3.94389165,11
82,148078.0,0.19301415,0.01295751,0.05456817,0.00277927,3.09618574,10
1,220.5,0.00000000,0.00000000,0.00012986,0.00004633,4.61995578,13
4,530.0,0.50000000,0.00027673,0.00003451,0.00021920,4.88529574,12
2,38.0,1.00000000,0.00000000,0.00001000,0.00006515,5.09894970,12
19,17859.0,0.29824561,0.00037908,0.01678007,0.00027535,3.55693753,11
1,46.0,0.00000000,0.00000000,0.00000058,0.00010466,5.91459370,13
2,833.0,1.00000000,0.00000000,0.00078910,0.00006782,4.12133776,11
2,765.0,1.00000000,0.00000000,0.00006791,0.00005561,4.93062465,12
3,138.0,0.66666667,0.00000013,0.00000123,0.00011848,5.88308458,13
2,92.0,0.00000000,0.00055294,0.00003293,0.00014840,4.91514649,12
7,13660.0,0.23809524,0.00002893,0.00130134,0.00024905,3.98949696,11
4,12702.0,0.50000000,0.00012192,0.00134102,0.00021310,3.94637922,11
3,2149.0,1.00000000,0.00000000,0.00080331,0.00006152,4.11663903,11
4,506.0,0.66666667,0.00000083,0.00003568,0.00015425,4.88446656,12
1,760.0,0.00000000,0.00000000,0.00142268,0.00004738,4.14621338,12
4,153.0,0.33333333,0.00110558,0.00001965,0.00017151,5.08208955,13
14,4011.5,0.29670330,0.00225802,0.00487432,0.00031247,3.80071863,11
3,400.0,1.00000000,0.00000000,0.00000783,0.00014172,5.42675511,13
1,236.0,0.00000000,0.00000000,0.00153900,0.00004483,4.04256495,11
1,316.0,0.00000000,0.00000000,0.00066519,0.00004453,4.07573245,11
6,884.0,0.26666667,0.00248614,0.00035102,0.00035112,4.42868988,12
4,88.0,1.00000000,0.00000000,0.00049101,0.00005071,4.40961857,11
7,5327.0,0.47619048,0.00002093,0.00127013,0.00012567,4.05389718,11
4,310.5,0.66666667,0.00000015,0.00003473,0.00021908,4.91487009,12
4,3447.0,0.83333333,0.00000005,0.00421778,0.00008139,3.89579878,11
3,1782.0,1.00000000,0.00000000,0.00235791,0.00006706,4.04063018,11
1,308.0,0.00000000,0.00000000,0.00023721,0.00004961,4.54643449,11
38,158648.5,0.17354196,0.01039510,0.01217206,0.00299531,3.42841349,10
4,1780.0,0.66666667,0.00000258,0.00427292,0.00006069,3.94029851,12
1,486.0,0.00000000,0.00000000,0.00153900,0.00004840,4.04256495,11
1,133.0,0.00000000,0.00000000,0.00000421,0.00005076,5.54477612,12
2,722.0,0.00000000,0.00055294,0.00138343,0.00012493,4.04560531,12
1,138.0,0.00000000,0.00000000,0.00113123,0.00004296,3.99917081,11
84,206233.0,0.12679289,0.03850001,0.05635685,0.00498686,3.01271421,10
3,115.0,1.00000000,0.00000000,0.00003415,0.00012397,4.91514649,12
2,207.0,1.00000000,0.00000000,0.00003354,0.00014348,4.91542289,12
18,11595.0,0.03921569,0.00767005,0.00146567,0.00131910,3.90740741,12
2,550.0,0.00000000,0.00055294,0.00153949,0.00011086,4.04201216,11
1,316.0,0.00000000,0.00000000,0.00066519,0.00004453,4.07573245,11
2,3340.0,1.00000000,0.00000000,0.00113122,0.00009071,4.12935323,12
4,8417.0,0.83333333,0.00000088,0.00043396,0.00018826,4.35516860,11
5,9050.0,0.80000000,0.00000040,0.00104967,0.00018720,4.09590934,12
2,230.0,1.00000000,0.00000000,0.00054772,0.00011286,4.10972913,11
3,244.0,0.33333333,0.00055294,0.00067152,0.00009968,4.33969044,12
4,5719.0,0.66666667,0.00000085,0.00018885,0.00012578,4.89552239,13
1,648.0,0.00000000,0.00000000,0.00000034,0.00010960,6.08236595,14
3,182.0,0.66666667,0.00000008,0.00000062,0.00015089,5.88336097,13
2,57.0,1.00000000,0.00000000,0.00038809,0.00007324,4.37700387,12
3,782.0,0.66666667,0.00000008,0.00020948,0.00008706,4.38280818,11
2,54.0,1.00000000,0.00000000,0.00000036,0.00011721,6.08126036,14
11,4511.0,0.47272727,0.00103306,0.00530249,0.00028180,3.61359867,11
3,486.0,1.00000000,0.00000000,0.00154606,0.00004828,4.05389718,12
1,357.0,0.00000000,0.00000000,0.00001437,0.00005573,5.11967938,12
1,36.0,0.00000000,0.00000000,0.00153900,0.00004197,4.04256495,11
1,2111.0,0.00000000,0.00000000,0.00048673,0.00007981,4.22415699,11
2,990.0,1.00000000,0.00000000,0.00144933,0.00006197,4.14593698,12
3,396.0,1.00000000,0.00000000,0.00003508,0.00012770,4.88501935,12
1,450.0,0.00000000,0.00000000,0.00153900,0.00004789,4.04256495,11
1,1988.0,0.00000000,0.00000000,0.00153900,0.00006986,4.04256495,11
1,200.0,0.00000000,0.00000000,0.00002734,0.00007573,5.04145937,12
2,45.0,1.00000000,0.00000000,0.00001964,0.00006383,5.08264234,13
1,107.0,0.00000000,0.00000000,0.00027917,0.00004545,4.55666114,12
2,2230.0,1.00000000,0.00000000,0.00065932,0.00009027,4.10641238,12
1,4826.0,0.00000000,0.00000000,0.00000789,0.00014033,5.27722499,13
2,132.0,1.00000000,0.00000000,0.00000061,0.00011455,5.88363737,13
3,410.0,1.00000000,0.00000000,0.00149910,0.00004601,3.95301271,11
2,57.0,0.00000000,0.00055294,0.00000010,0.00018769,6.57573245,14
2,4538.0,1.00000000,0.00000000,0.00264340,0.00009804,4.02294085,12
2,84.0,0.00000000,0.00055294,0.00001890,0.00013164,5.00663350,12
2,924.0,0.00000000,0.00004576,0.00021262,0.00009809,4.47097844,12
1,216.0,0.00000000,0.00000000,0.00093032,0.00004507,4.39303483,12
1,61.0,0.00000000,0.00000000,0.00001193,0.00006265,5.33913765,13
2,227.5,1.00000000,0.00000000,0.00002652,0.00006612,4.90630182,13
2,7445.0,1.00000000,0.00000000,0.00118030,0.00010624,3.83775567,11
1,2336.0,0.00000000,0.00000000,0.00111113,0.00007071,4.12962963,12
6,469.5,0.60000000,0.00002558,0.00003791,0.00017953,4.88557214,13
11,2897.0,0.45454545,0.00009506,0.00852787,0.00012419,3.63626313,11
1,1854.0,0.00000000,0.00000000,0.00111113,0.00006467,4.12962963,12
1,90.0,0.00000000,0.00000000,0.00020505,0.00004347,4.25124378,11
3,510.0,1.00000000,0.00000000,0.00009925,0.00008072,4.61304588,11
2,54.0,0.00000000,0.00110558,0.00000295,0.00013375,5.36539525,12
2,80.0,1.00000000,0.00000000,0.00002630,0.00005862,4.89441680,13
2,96.0,0.00000000,0.00220994,0.00000000,0.00024260,7.71724710,13
1,5904.0,0.00000000,0.00000000,0.00090191,0.00011789,4.00552792,11
2,37.0,1.00000000,0.00000000,0.00001000,0.00007429,5.10143726,12
3,2112.0,1.00000000,0.00000000,0.00215672,0.00006977,3.87810945,10
1,19.0,0.00000000,0.00000000,0.00000222,0.00006355,5.67910448,13
2,24.0,1.00000000,0.00000000,0.00002157,0.00006596,4.96351575,13
1,88.0,0.00000000,0.00000000,0.00044642,0.00004321,4.41100055,11
12,32375.0,0.39393939,0.00099115,0.00278528,0.00067064,3.82697623,10
2,64.0,0.00000000,0.00027640,0.00000514,0.00013405,5.21144279,13
1,297.0,0.00000000,0.00000000,0.00061325,0.00004800,4.48839138,12
6,25699.0,0.93333333,0.00000001,0.00318693,0.00024618,3.77114428,11
1,88.0,0.00000000,0.00000000,0.00000842,0.00005808,5.40906578,12
2,1137.0,1.00000000,0.00000000,0.00002541,0.00008002,4.90878939,11
1,51.0,0.00000000,0.00000000,0.00039055,0.00004225,4.50276396,12
2,370.0,1.00000000,0.00000000,0.00039888,0.00005415,4.44693201,11
1,162.0,0.00000000,0.00000000,0.00039179,0.00004483,4.44720840,11
4,234.0,0.33333333,0.00027660,0.00000058,0.00019522,5.72719735,11
1,826.0,0.00000000,0.00000000,0.00057130,0.00005803,4.23770039,11
2,136.0,1.00000000,0.00000000,0.00010662,0.00006373,4.42233278,11
2,32.0,0.00000000,0.00000008,0.00000018,0.00012442,6.21227197,14
1,200.0,0.00000000,0.00000000,0.00114306,0.00004375,3.97982311,12
2,1642.0,1.00000000,0.00000000,0.00214872,0.00007989,3.87562189,11
2,220.0,0.00000000,0.00027640,0.00000506,0.00015516,5.20729685,13
3,1794.0,1.00000000,0.00000000,0.00622659,0.00005774,3.67772250,11
3,3208.0,1.00000000,0.00000000,0.00118460,0.00008345,4.12824765,12
1,308.0,0.00000000,0.00000000,0.00023721,0.00004961,4.54643449,11
3,1760.0,0.66666667,0.00000009,0.00093449,0.00008916,4.19872858,12
4,1008.0,0.66666667,0.00027546,0.00009950,0.00014259,4.61249309,11
2,168.0,1.00000000,0.00000000,0.00000596,0.00011762,5.59618574,14
3,80.0,0.33333333,0.00000222,0.00000002,0.00021866,6.72470978,12
2,18.0,0.00000000,0.00000008,0.00000003,0.00012625,6.76312880,13
1,24.0,0.00000000,0.00000000,0.00000523,0.00005523,5.21116639,13
2,715.0,1.00000000,0.00000000,0.00012127,0.00009641,4.73023770,12
2,96.0,0.00000000,0.00276166,0.00000001,0.00020954,6.72001106,12
1,677.0,0.00000000,0.00000000,0.00006912,0.00005802,4.63184080,11
4,1016.0,0.83333333,0.00000240,0.00499869,0.00006175,3.82172471,11
2,38.0,1.00000000,0.00000000,0.00000426,0.00007860,5.28275290,10
6,1743.0,0.73333333,0.00000305,0.00736786,0.00009536,3.60807076,11
2,3612.0,1.00000000,0.00000000,0.00022646,0.00014191,4.36539525,11
1,18.0,0.00000000,0.00000000,0.00000071,0.00007218,5.96213378,13
2,220.0,0.00000000,0.00027640,0.00000506,0.00015516,5.20729685,13
8,2410.0,0.46428571,0.00112620,0.00410774,0.00021960,3.76064124,11
2,1738.0,1.00000000,0.00000000,0.00220759,0.00009262,3.87645108,11
3,2892.0,0.66666667,0.00000012,0.00441730,0.00008156,3.88280818,11
2,97.0,0.00000000,0.00000015,0.00000009,0.00018529,6.20563847,14
1,360.0,0.00000000,0.00000000,0.00088124,0.00005025,4.20011056,12
1,144.0,0.00000000,0.00000000,0.00207153,0.00004478,3.87700387,11
1,880.0,0.00000000,0.00000000,0.00012470,0.00006347,4.68131564,12
20,157931.0,0.29473684,0.00174354,0.00698007,0.00152790,3.54256495,10
47,74526.0,0.24514339,0.00743403,0.02513810,0.00173777,3.41155334,10
1,44.0,0.00000000,0.00000000,0.00000313,0.00004423,5.60613599,12
20,13769.0,0.74210526,0.00002516,0.00476755,0.00019298,3.75317855,11
1,150.0,0.00000000,0.00000000,0.00025917,0.00004389,4.67412935,11
16,9000.0,0.32500000,0.00068143,0.00653907,0.00030185,3.60917634,11
2,16.0,0.00000000,0.00027640,0.00000514,0.00008881,5.21144279,13
5,3806.0,0.40000000,0.00005893,0.00580038,0.00009855,3.61912659,11
2,238.0,0.00000000,0.00015361,0.00000586,0.00014978,5.59590934,14
4,1032.0,1.00000000,0.00000000,0.00108323,0.00006789,4.19762300,12
12,16990.0,0.54545455,0.00006042,0.00451743,0.00019329,3.70398010,11
2,1458.0,1.00000000,0.00000000,0.00120968,0.00007098,4.00746269,11
16,26255.0,0.42500000,0.00027875,0.01552451,0.00031231,3.42454395,11
2,74.0,1.00000000,0.00000000,0.00001000,0.00011684,5.10143726,12
3,32.0,0.33333333,0.00000453,0.00000002,0.00016432,6.72415699,12
2,1864.0,1.00000000,0.00000000,0.00469579,0.00005834,3.63128800,11
2,1839.0,1.00000000,0.00000000,0.00063970,0.00010638,4.39248203,12
1,300.0,0.00000000,0.00000000,0.00153900,0.00004575,4.04256495,11
18,5564.0,0.72549020,0.00001278,0.02702681,0.00012297,3.51022664,11
2,263.5,1.00000000,0.00000000,0.00005592,0.00006040,4.97014925,12
20,14299.0,0.26842105,0.00143357,0.00647506,0.00050185,3.65948038,11
1,189.0,0.00000000,0.00000000,0.00013308,0.00004308,4.64566059,12
4,429.0,0.66666667,0.00000142,0.00001070,0.00016903,5.19762300,13
1,5215.0,0.00000000,0.00000000,0.00117187,0.00010524,3.95715865,11
2,16.0,1.00000000,0.00000000,0.00003026,0.00006850,4.74295191,10
1,390.0,0.00000000,0.00000000,0.00020505,0.00005017,4.25124378,11
2,396.0,0.00000000,0.00000008,0.00000019,0.00020730,6.19320066,14
2,195.0,0.00000000,0.00000015,0.00000009,0.00017948,6.19347706,14
1,2814.0,0.00000000,0.00000000,0.00133616,0.00006388,3.79878386,11
6,3787.0,0.40000000,0.00069124,0.00002255,0.00026111,5.26810392,13
2,92.0,1.00000000,0.00000000,0.00008981,0.00005123,4.51575456,12
2,125.0,1.00000000,0.00000000,0.00000515,0.00009642,5.20757324,13
2,1260.0,1.00000000,0.00000000,0.00014704,0.00005690,4.66030956,12
2,150.0,1.00000000,0.00000000,0.00014826,0.00004435,4.61166390,11
3,265.0,0.66666667,0.00001120,0.00001043,0.00017626,5.18988391,13
2,48.0,0.00000000,0.00055294,0.00000514,0.00013260,5.20784964,13
2,5939.5,1.00000000,0.00000000,0.00053546,0.00012767,4.11885019,10
3,4538.0,1.00000000,0.00000000,0.00344498,0.00009810,3.89690437,11
4,3863.5,1.00000000,0.00000000,0.00865204,0.00007941,3.66473190,11
1,240.0,0.00000000,0.00000000,0.00207153,0.00004699,3.87700387,11
2,581.0,1.00000000,0.00000000,0.00002157,0.00015658,4.96351575,13
1,150.0,0.00000000,0.00000000,0.00153900,0.00004360,4.04256495,11
2,120.0,0.00000000,0.00055294,0.00000371,0.00021167,5.42454395,13
5,625.0,0.10000000,0.00285208,0.00003032,0.00045700,4.73852957,10
1,242.0,0.00000000,0.00000000,0.00003099,0.00005585,5.08789386,12
2,57.0,1.00000000,0.00000000,0.00007427,0.00005948,4.75981205,12
2,80.0,0.00000000,0.00027577,0.00000054,0.00015990,5.73604201,11
47,91560.5,0.31082331,0.00441436,0.00915180,0.00135575,3.56965174,10
9,50397.0,0.63888889,0.00000036,0.00336539,0.00043828,3.77031509,11
4,36312.0,0.83333333,0.00000001,0.00280096,0.00033277,3.77307905,11
2,164.0,1.00000000,0.00000000,0.00000515,0.00011760,5.20757324,13
7,32449.0,0.90476190,0.00000038,0.00309944,0.00029905,3.71945826,11
2,352.0,1.00000000,0.00000000,0.00009879,0.00006264,4.61221669,11
6,18593.0,0.40000000,0.00003373,0.00055582,0.00021029,4.06578220,11
2,24.0,1.00000000,0.00000000,0.00000504,0.00009593,5.21310116,13
4,268.0,0.66666667,0.00027640,0.00005805,0.00014936,4.63101161,11
1,223.0,0.00000000,0.00000000,0.00014971,0.00004560,4.29601990,11
2,220.0,0.00000000,0.00000008,0.00000018,0.00017573,6.20619127,14
8,941.0,0.17857143,0.00317553,0.00022279,0.00023404,4.34991708,11
2,34.0,1.00000000,0.00000000,0.00012758,0.00005648,4.64566059,12
10,43206.0,0.55555556,0.00015710,0.00633393,0.00043173,3.53869541,11
4,249.0,0.50000000,0.00055294,0.00005803,0.00018874,4.63101161,11
2,1127.5,1.00000000,0.00000000,0.00018792,0.00006227,4.46351575,11
10,1632.0,0.20000000,0.00331442,0.00037139,0.00032013,4.57683803,12
21,88538.0,0.32380952,0.00200674,0.00578955,0.00093120,3.66113875,11
2,2862.0,1.00000000,0.00000000,0.00116082,0.00008009,4.12935323,12
2,1043.0,1.00000000,0.00000000,0.00119305,0.00007130,3.95688226,11
2,16.0,1.00000000,0.00000000,0.00000055,0.00010261,5.73604201,11
4,126.0,0.66666667,0.00000031,0.00001066,0.00013724,5.20011056,13
1,244.0,0.00000000,0.00000000,0.00026669,0.00005678,4.50331675,12
1,170.0,0.00000000,0.00000000,0.00027172,0.00004341,4.31509121,11
2,16.0,1.00000000,0.00000000,0.00002157,0.00007398,4.96351575,13
3,63.0,1.00000000,0.00000000,0.00000537,0.00006501,5.20204533,13
3,340.0,0.66666667,0.00000019,0.00000537,0.00016158,5.19458264,13
2,9657.0,1.00000000,0.00000000,0.00114159,0.00012676,3.83775567,11
1,361.0,0.00000000,0.00000000,0.00000895,0.00006361,5.18325041,11
2,16.0,0.00000000,0.00000008,0.00000018,0.00009363,6.21033720,14
1,84.0,0.00000000,0.00000000,0.00000505,0.00005561,5.21227197,13
3,315.0,0.33333333,0.00065978,0.00008992,0.00016367,4.46268657,10
1,1450.0,0.00000000,0.00000000,0.00153227,0.00005878,4.07158651,12
5,323.0,0.00000000,0.00202634,0.00000109,0.00035270,5.73466003,11
11,8338.5,1.00000000,0.00000000,0.02712984,0.00012258,3.35433941,11
4,171.0,0.00000000,0.00165837,0.00012482,0.00023494,4.67965727,12
4,2971.0,0.83333333,0.00000005,0.00161912,0.00008596,4.07020453,12
1,228.0,0.00000000,0.00000000,0.00207153,0.00004672,3.87700387,11
1,5702.0,0.00000000,0.00000000,0.00184974,0.00010319,3.92067441,11
19,10001.0,0.38011696,0.00001154,0.00665136,0.00034597,3.85516860,11
4,17973.0,1.00000000,0.00000000,0.00329215,0.00025131,3.90823659,11
29,14410.0,0.29556650,0.00423694,0.01572038,0.00063053,3.55721393,11
2,38.0,0.00000000,0.00055294,0.00012474,0.00012118,4.68076285,12
2,930.0,0.00000000,0.00001464,0.00000254,0.00041710,5.49198452,12
3,1741.0,0.66666667,0.00000016,0.00381416,0.00006934,3.96904367,12
3,5030.0,1.00000000,0.00000000,0.00361373,0.00009995,3.89690437,11
1,42.0,0.00000000,0.00000000,0.00017012,0.00004335,4.52957435,12
1,2445.0,0.00000000,0.00000000,0.00088124,0.00010116,4.20011056,12
1,90.0,0.00000000,0.00000000,0.00003449,0.00005868,5.03676064,12
8,403.0,0.28571429,0.00166316,0.00029446,0.00023893,4.20176893,12
8,1536.0,0.53571429,0.00008200,0.00943025,0.00008458,3.67302377,11
2,236.0,1.00000000,0.00000000,0.00156683,0.00009434,4.04228856,11
1,630.0,0.00000000,0.00000000,0.00071423,0.00005756,4.19734660,12
5,8179.0,0.90000000,0.00000004,0.00135282,0.00014969,4.28220011,12
2,1080.0,1.00000000,0.00000000,0.00147575,0.00006587,4.05417358,12
2,1029.0,1.00000000,0.00000000,0.00251840,0.00006141,3.97733554,12
5,2910.0,0.30000000,0.00055389,0.00016716,0.00017807,4.36650083,11
1,160.0,0.00000000,0.00000000,0.00002119,0.00006286,4.96379215,13
